ID,Name,ImageFile,OriginalURL,PokeEne,HP,ATK,DEF,SP.ATK,SP.DEF,Speed,Type,Move,MoveType,Special,Rarity,Variant,Series
2-3-070,イッカネズミ,2-3-070.webp,https://pokemonfrienda.com/new/img/bt3/2-3-070.webp,,,,,,,,,,,,,,ベストタッグ3だん
2-2-026,キモリ,2-2-026.webp,https://pokemonfrienda.com/new/img/bt2/2-2-026.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-027,ジュプトル,2-2-027.webp,https://pokemonfrienda.com/new/img/bt2/2-2-027.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-028,ジュカイン,2-2-028.webp,https://pokemonfrienda.com/new/img/bt2/2-2-028.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-029,アチャモ,2-2-029.webp,https://pokemonfrienda.com/new/img/bt2/2-2-029.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-030,ワカシャモ,2-2-030.webp,https://pokemonfrienda.com/new/img/bt2/2-2-030.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-031,バシャーモ,2-2-031.webp,https://pokemonfrienda.com/new/img/bt2/2-2-031.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-032,ミズゴロウ,2-2-032.webp,https://pokemonfrienda.com/new/img/bt2/2-2-032.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-033,ヌマクロー,2-2-033.webp,https://pokemonfrienda.com/new/img/bt2/2-2-033.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-034,ラグラージ,2-2-034.webp,https://pokemonfrienda.com/new/img/bt2/2-2-034.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-035,イキリンコ,2-2-035.webp,https://pokemonfrienda.com/new/img/bt2/2-2-035.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-036,ノノクラゲ,2-2-036.webp,https://pokemonfrienda.com/new/img/bt2/2-2-036.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-037,リククラゲ,2-2-037.webp,https://pokemonfrienda.com/new/img/bt2/2-2-037.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-038,ガケガニ,2-2-038.webp,https://pokemonfrienda.com/new/img/bt2/2-2-038.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-039,カプサイジ,2-2-039.webp,https://pokemonfrienda.com/new/img/bt2/2-2-039.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-040,スコヴィラン,2-2-040.webp,https://pokemonfrienda.com/new/img/bt2/2-2-040.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-041,ピチュー,2-2-041.webp,https://pokemonfrienda.com/new/img/bt2/2-2-041.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-042,ピカチュウ,2-2-042.webp,https://pokemonfrienda.com/new/img/bt2/2-2-042.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-043,ライチュウ,2-2-043.webp,https://pokemonfrienda.com/new/img/bt2/2-2-043.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-044,イーブイ,2-2-044.webp,https://pokemonfrienda.com/new/img/bt2/2-2-044.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-045,シャワーズ,2-2-045.webp,https://pokemonfrienda.com/new/img/bt2/2-2-045.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-046,サンダース,2-2-046.webp,https://pokemonfrienda.com/new/img/bt2/2-2-046.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-047,ブースター,2-2-047.webp,https://pokemonfrienda.com/new/img/bt2/2-2-047.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-048,バニプッチ,2-2-048.webp,https://pokemonfrienda.com/new/img/bt2/2-2-048.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-049,バニリッチ,2-2-049.webp,https://pokemonfrienda.com/new/img/bt2/2-2-049.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-050,バイバニラ,2-2-050.webp,https://pokemonfrienda.com/new/img/bt2/2-2-050.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-051,ヒトモシ,2-2-051.webp,https://pokemonfrienda.com/new/img/bt2/2-2-051.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-052,ランプラー,2-2-052.webp,https://pokemonfrienda.com/new/img/bt2/2-2-052.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-053,シャンデラ,2-2-053.webp,https://pokemonfrienda.com/new/img/bt2/2-2-053.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-054,タンドン,2-2-054.webp,https://pokemonfrienda.com/new/img/bt2/2-2-054.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-055,トロッゴン,2-2-055.webp,https://pokemonfrienda.com/new/img/bt2/2-2-055.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-056,セキタンザン,2-2-056.webp,https://pokemonfrienda.com/new/img/bt2/2-2-056.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-057,ニャース,2-2-057.webp,https://pokemonfrienda.com/new/img/bt2/2-2-057.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-058,ペルシアン,2-2-058.webp,https://pokemonfrienda.com/new/img/bt2/2-2-058.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-059,キャモメ,2-2-059.webp,https://pokemonfrienda.com/new/img/bt2/2-2-059.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-060,ペリッパー,2-2-060.webp,https://pokemonfrienda.com/new/img/bt2/2-2-060.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-061,フワンテ,2-2-061.webp,https://pokemonfrienda.com/new/img/bt2/2-2-061.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-062,フワライド,2-2-062.webp,https://pokemonfrienda.com/new/img/bt2/2-2-062.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-063,チュリネ,2-2-063.webp,https://pokemonfrienda.com/new/img/bt2/2-2-063.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-064,ドレディア,2-2-064.webp,https://pokemonfrienda.com/new/img/bt2/2-2-064.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-065,ヒドイデ,2-2-065.webp,https://pokemonfrienda.com/new/img/bt2/2-2-065.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-066,ドヒドイデ,2-2-066.webp,https://pokemonfrienda.com/new/img/bt2/2-2-066.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-067,コソクムシ,2-2-067.webp,https://pokemonfrienda.com/new/img/bt2/2-2-067.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-068,グソクムシャ,2-2-068.webp,https://pokemonfrienda.com/new/img/bt2/2-2-068.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-069,カモネギ,2-2-069.webp,https://pokemonfrienda.com/new/img/bt2/2-2-069.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-2-070,ヤミラミ,2-2-070.webp,https://pokemonfrienda.com/new/img/bt2/2-2-070.webp,,,,,,,,,,,,,,ベストタッグ2だん
2-1-026,チコリータ,2-1-026.webp,https://pokemonfrienda.com/new/img/bt1/2-1-026.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-027,ベイリーフ,2-1-027.webp,https://pokemonfrienda.com/new/img/bt1/2-1-027.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-028,メガニウム,2-1-028.webp,https://pokemonfrienda.com/new/img/bt1/2-1-028.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-029,ヒノアラシ,2-1-029.webp,https://pokemonfrienda.com/new/img/bt1/2-1-029.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-030,マグマラシ,2-1-030.webp,https://pokemonfrienda.com/new/img/bt1/2-1-030.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-031,バクフーン,2-1-031.webp,https://pokemonfrienda.com/new/img/bt1/2-1-031.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-032,ワニノコ,2-1-032.webp,https://pokemonfrienda.com/new/img/bt1/2-1-032.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-033,アリゲイツ,2-1-033.webp,https://pokemonfrienda.com/new/img/bt1/2-1-033.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-034,オーダイル,2-1-034.webp,https://pokemonfrienda.com/new/img/bt1/2-1-034.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-035,シガロコ,2-1-035.webp,https://pokemonfrienda.com/new/img/bt1/2-1-035.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-036,ベラカス,2-1-036.webp,https://pokemonfrienda.com/new/img/bt1/2-1-036.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-037,モトトカゲ,2-1-037.webp,https://pokemonfrienda.com/new/img/bt1/2-1-037.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-038,キラーメ,2-1-038.webp,https://pokemonfrienda.com/new/img/bt1/2-1-038.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-039,キラフロル,2-1-039.webp,https://pokemonfrienda.com/new/img/bt1/2-1-039.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-040,キリンリキ,2-1-040.webp,https://pokemonfrienda.com/new/img/bt1/2-1-040.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-041,リキキリン,2-1-041.webp,https://pokemonfrienda.com/new/img/bt1/2-1-041.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-042,チャデス,2-1-042.webp,https://pokemonfrienda.com/new/img/bt1/2-1-042.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-043,ヤバソチャ,2-1-043.webp,https://pokemonfrienda.com/new/img/bt1/2-1-043.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-044,ピカチュウ,2-1-044.webp,https://pokemonfrienda.com/new/img/bt1/2-1-044.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-045,イーブイ,2-1-045.webp,https://pokemonfrienda.com/new/img/bt1/2-1-045.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-046,エーフィ,2-1-046.webp,https://pokemonfrienda.com/new/img/bt1/2-1-046.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-047,ブラッキー,2-1-047.webp,https://pokemonfrienda.com/new/img/bt1/2-1-047.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-048,ゴース,2-1-048.webp,https://pokemonfrienda.com/new/img/bt1/2-1-048.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-049,ゴースト,2-1-049.webp,https://pokemonfrienda.com/new/img/bt1/2-1-049.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-050,ゲンガー,2-1-050.webp,https://pokemonfrienda.com/new/img/bt1/2-1-050.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-051,ウリムー,2-1-051.webp,https://pokemonfrienda.com/new/img/bt1/2-1-051.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-052,イノムー,2-1-052.webp,https://pokemonfrienda.com/new/img/bt1/2-1-052.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-053,マンムー,2-1-053.webp,https://pokemonfrienda.com/new/img/bt1/2-1-053.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-054,ラルトス,2-1-054.webp,https://pokemonfrienda.com/new/img/bt1/2-1-054.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-055,キルリア,2-1-055.webp,https://pokemonfrienda.com/new/img/bt1/2-1-055.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-056,エルレイド,2-1-056.webp,https://pokemonfrienda.com/new/img/bt1/2-1-056.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-057,アゴジムシ,2-1-057.webp,https://pokemonfrienda.com/new/img/bt1/2-1-057.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-058,デンヂムシ,2-1-058.webp,https://pokemonfrienda.com/new/img/bt1/2-1-058.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-059,クワガノン,2-1-059.webp,https://pokemonfrienda.com/new/img/bt1/2-1-059.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-060,アローラロコン,2-1-060.webp,https://pokemonfrienda.com/new/img/bt1/2-1-060.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-061,アローラキュウコン,2-1-061.webp,https://pokemonfrienda.com/new/img/bt1/2-1-061.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-062,アローラベトベター,2-1-062.webp,https://pokemonfrienda.com/new/img/bt1/2-1-062.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-063,アローラベトベトン,2-1-063.webp,https://pokemonfrienda.com/new/img/bt1/2-1-063.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-064,ノズパス,2-1-064.webp,https://pokemonfrienda.com/new/img/bt1/2-1-064.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-065,ダイノーズ,2-1-065.webp,https://pokemonfrienda.com/new/img/bt1/2-1-065.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-066,コロモリ,2-1-066.webp,https://pokemonfrienda.com/new/img/bt1/2-1-066.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-067,ココロモリ,2-1-067.webp,https://pokemonfrienda.com/new/img/bt1/2-1-067.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-068,クチート,2-1-068.webp,https://pokemonfrienda.com/new/img/bt1/2-1-068.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-069,オドリドリ,2-1-069.webp,https://pokemonfrienda.com/new/img/bt1/2-1-069.webp,,,,,,,,,,,,,,ベストタッグ1だん
2-1-070,トゲデマル,2-1-070.webp,https://pokemonfrienda.com/new/img/bt1/2-1-070.webp,,,,,,,,,,,,,,ベストタッグ1だん
1-5-026,ツタージャ,1-5-026.webp,https://pokemonfrienda.com/new/img/5/1-5-026.webp,,,,,,,,,,,,,,5だん
1-5-027,ジャノビー,1-5-027.webp,https://pokemonfrienda.com/new/img/5/1-5-027.webp,,,,,,,,,,,,,,5だん
1-5-028,ジャローダ,1-5-028.webp,https://pokemonfrienda.com/new/img/5/1-5-028.webp,,,,,,,,,,,,,,5だん
1-5-029,ポカブ,1-5-029.webp,https://pokemonfrienda.com/new/img/5/1-5-029.webp,,,,,,,,,,,,,,5だん
1-5-030,チャオブー,1-5-030.webp,https://pokemonfrienda.com/new/img/5/1-5-030.webp,,,,,,,,,,,,,,5だん
1-5-031,エンブオー,1-5-031.webp,https://pokemonfrienda.com/new/img/5/1-5-031.webp,,,,,,,,,,,,,,5だん
1-5-032,ミジュマル,1-5-032.webp,https://pokemonfrienda.com/new/img/5/1-5-032.webp,,,,,,,,,,,,,,5だん
1-5-033,フタチマル,1-5-033.webp,https://pokemonfrienda.com/new/img/5/1-5-033.webp,,,,,,,,,,,,,,5だん
1-5-034,ダイケンキ,1-5-034.webp,https://pokemonfrienda.com/new/img/5/1-5-034.webp,,,,,,,,,,,,,,5だん
1-5-035,ズピカ,1-5-035.webp,https://pokemonfrienda.com/new/img/5/1-5-035.webp,,,,,,,,,,,,,,5だん
1-5-036,ハラバリー,1-5-036.webp,https://pokemonfrienda.com/new/img/5/1-5-036.webp,,,,,,,,,,,,,,5だん
1-5-037,オラチフ,1-5-037.webp,https://pokemonfrienda.com/new/img/5/1-5-037.webp,,,,,,,,,,,,,,5だん
1-5-038,マフィティフ,1-5-038.webp,https://pokemonfrienda.com/new/img/5/1-5-038.webp,,,,,,,,,,,,,,5だん
1-5-039,ノコッチ,1-5-039.webp,https://pokemonfrienda.com/new/img/5/1-5-039.webp,,,,,,,,,,,,,,5だん
1-5-040,ノココッチ,1-5-040.webp,https://pokemonfrienda.com/new/img/5/1-5-040.webp,,,,,,,,,,,,,,5だん
1-5-041,シャリタツ,1-5-041.webp,https://pokemonfrienda.com/new/img/5/1-5-041.webp,,,,,,,,,,,,,,5だん
1-5-042,シャリタツ,1-5-042.webp,https://pokemonfrienda.com/new/img/5/1-5-042.webp,,,,,,,,,,,,,,5だん
1-5-043,ピィ,1-5-043.webp,https://pokemonfrienda.com/new/img/5/1-5-043.webp,,,,,,,,,,,,,,5だん
1-5-044,ピッピ,1-5-044.webp,https://pokemonfrienda.com/new/img/5/1-5-044.webp,,,,,,,,,,,,,,5だん
1-5-045,ピクシー,1-5-045.webp,https://pokemonfrienda.com/new/img/5/1-5-045.webp,,,,,,,,,,,,,,5だん
1-5-046,ワンリキー,1-5-046.webp,https://pokemonfrienda.com/new/img/5/1-5-046.webp,,,,,,,,,,,,,,5だん
1-5-047,ゴーリキー,1-5-047.webp,https://pokemonfrienda.com/new/img/5/1-5-047.webp,,,,,,,,,,,,,,5だん
1-5-048,カイリキー,1-5-048.webp,https://pokemonfrienda.com/new/img/5/1-5-048.webp,,,,,,,,,,,,,,5だん
1-5-049,ゴチム,1-5-049.webp,https://pokemonfrienda.com/new/img/5/1-5-049.webp,,,,,,,,,,,,,,5だん
1-5-050,ゴチミル,1-5-050.webp,https://pokemonfrienda.com/new/img/5/1-5-050.webp,,,,,,,,,,,,,,5だん
1-5-051,ゴチルゼル,1-5-051.webp,https://pokemonfrienda.com/new/img/5/1-5-051.webp,,,,,,,,,,,,,,5だん
1-5-052,ココガラ,1-5-052.webp,https://pokemonfrienda.com/new/img/5/1-5-052.webp,,,,,,,,,,,,,,5だん
1-5-053,アオガラス,1-5-053.webp,https://pokemonfrienda.com/new/img/5/1-5-053.webp,,,,,,,,,,,,,,5だん
1-5-054,アーマーガア,1-5-054.webp,https://pokemonfrienda.com/new/img/5/1-5-054.webp,,,,,,,,,,,,,,5だん
1-5-055,ドガース,1-5-055.webp,https://pokemonfrienda.com/new/img/5/1-5-055.webp,,,,,,,,,,,,,,5だん
1-5-056,マタドガス,1-5-056.webp,https://pokemonfrienda.com/new/img/5/1-5-056.webp,,,,,,,,,,,,,,5だん
1-5-057,タマタマ,1-5-057.webp,https://pokemonfrienda.com/new/img/5/1-5-057.webp,,,,,,,,,,,,,,5だん
1-5-058,アローラナッシー,1-5-058.webp,https://pokemonfrienda.com/new/img/5/1-5-058.webp,,,,,,,,,,,,,,5だん
1-5-059,マネネ,1-5-059.webp,https://pokemonfrienda.com/new/img/5/1-5-059.webp,,,,,,,,,,,,,,5だん
1-5-060,バリヤード,1-5-060.webp,https://pokemonfrienda.com/new/img/5/1-5-060.webp,,,,,,,,,,,,,,5だん
1-5-061,テッシード,1-5-061.webp,https://pokemonfrienda.com/new/img/5/1-5-061.webp,,,,,,,,,,,,,,5だん
1-5-062,ナットレイ,1-5-062.webp,https://pokemonfrienda.com/new/img/5/1-5-062.webp,,,,,,,,,,,,,,5だん
1-5-063,ヤブクロン,1-5-063.webp,https://pokemonfrienda.com/new/img/5/1-5-063.webp,,,,,,,,,,,,,,5だん
1-5-064,ダストダス,1-5-064.webp,https://pokemonfrienda.com/new/img/5/1-5-064.webp,,,,,,,,,,,,,,5だん
1-5-065,ヤクデ,1-5-065.webp,https://pokemonfrienda.com/new/img/5/1-5-065.webp,,,,,,,,,,,,,,5だん
1-5-066,マルヤクデ,1-5-066.webp,https://pokemonfrienda.com/new/img/5/1-5-066.webp,,,,,,,,,,,,,,5だん
1-5-067,ミルタンク,1-5-067.webp,https://pokemonfrienda.com/new/img/5/1-5-067.webp,,,,,,,,,,,,,,5だん
1-5-068,ルチャブル,1-5-068.webp,https://pokemonfrienda.com/new/img/5/1-5-068.webp,,,,,,,,,,,,,,5だん
1-5-069,ネッコアラ,1-5-069.webp,https://pokemonfrienda.com/new/img/5/1-5-069.webp,,,,,,,,,,,,,,5だん
1-5-070,ジジーロン,1-5-070.webp,https://pokemonfrienda.com/new/img/5/1-5-070.webp,,,,,,,,,,,,,,5だん
1-4-026,フシギダネ,1-4-026.webp,https://pokemonfrienda.com/new/img/4/1-4-026.webp,,,,,,,,,,,,,,4だん
1-4-027,フシギソウ,1-4-027.webp,https://pokemonfrienda.com/new/img/4/1-4-027.webp,,,,,,,,,,,,,,4だん
1-4-028,フシギバナ,1-4-028.webp,https://pokemonfrienda.com/new/img/4/1-4-028.webp,,,,,,,,,,,,,,4だん
1-4-029,ヒトカゲ,1-4-029.webp,https://pokemonfrienda.com/new/img/4/1-4-029.webp,,,,,,,,,,,,,,4だん
1-4-030,リザード,1-4-030.webp,https://pokemonfrienda.com/new/img/4/1-4-030.webp,,,,,,,,,,,,,,4だん
1-4-031,リザードン,1-4-031.webp,https://pokemonfrienda.com/new/img/4/1-4-031.webp,,,,,,,,,,,,,,4だん
1-4-032,ゼニガメ,1-4-032.webp,https://pokemonfrienda.com/new/img/4/1-4-032.webp,,,,,,,,,,,,,,4だん
1-4-033,カメール,1-4-033.webp,https://pokemonfrienda.com/new/img/4/1-4-033.webp,,,,,,,,,,,,,,4だん
1-4-034,カメックス,1-4-034.webp,https://pokemonfrienda.com/new/img/4/1-4-034.webp,,,,,,,,,,,,,,4だん
1-4-035,タマンチュラ,1-4-035.webp,https://pokemonfrienda.com/new/img/4/1-4-035.webp,,,,,,,,,,,,,,4だん
1-4-036,ワナイダー,1-4-036.webp,https://pokemonfrienda.com/new/img/4/1-4-036.webp,,,,,,,,,,,,,,4だん
1-4-037,パピモッチ,1-4-037.webp,https://pokemonfrienda.com/new/img/4/1-4-037.webp,,,,,,,,,,,,,,4だん
1-4-038,バウッツェル,1-4-038.webp,https://pokemonfrienda.com/new/img/4/1-4-038.webp,,,,,,,,,,,,,,4だん
1-4-039,カヌチャン,1-4-039.webp,https://pokemonfrienda.com/new/img/4/1-4-039.webp,,,,,,,,,,,,,,4だん
1-4-040,ナカヌチャン,1-4-040.webp,https://pokemonfrienda.com/new/img/4/1-4-040.webp,,,,,,,,,,,,,,4だん
1-4-041,デカヌチャン,1-4-041.webp,https://pokemonfrienda.com/new/img/4/1-4-041.webp,,,,,,,,,,,,,,4だん
1-4-042,ドッコラー,1-4-042.webp,https://pokemonfrienda.com/new/img/4/1-4-042.webp,,,,,,,,,,,,,,4だん
1-4-043,ドテッコツ,1-4-043.webp,https://pokemonfrienda.com/new/img/4/1-4-043.webp,,,,,,,,,,,,,,4だん
1-4-044,ローブシン,1-4-044.webp,https://pokemonfrienda.com/new/img/4/1-4-044.webp,,,,,,,,,,,,,,4だん
1-4-045,パラス,1-4-045.webp,https://pokemonfrienda.com/new/img/4/1-4-045.webp,,,,,,,,,,,,,,4だん
1-4-046,パラセクト,1-4-046.webp,https://pokemonfrienda.com/new/img/4/1-4-046.webp,,,,,,,,,,,,,,4だん
1-4-047,コンパン,1-4-047.webp,https://pokemonfrienda.com/new/img/4/1-4-047.webp,,,,,,,,,,,,,,4だん
1-4-048,モルフォン,1-4-048.webp,https://pokemonfrienda.com/new/img/4/1-4-048.webp,,,,,,,,,,,,,,4だん
1-4-049,ドードー,1-4-049.webp,https://pokemonfrienda.com/new/img/4/1-4-049.webp,,,,,,,,,,,,,,4だん
1-4-050,ドードリオ,1-4-050.webp,https://pokemonfrienda.com/new/img/4/1-4-050.webp,,,,,,,,,,,,,,4だん
1-4-051,リリーラ,1-4-051.webp,https://pokemonfrienda.com/new/img/4/1-4-051.webp,,,,,,,,,,,,,,4だん
1-4-052,ユレイドル,1-4-052.webp,https://pokemonfrienda.com/new/img/4/1-4-052.webp,,,,,,,,,,,,,,4だん
1-4-053,ミツハニー,1-4-053.webp,https://pokemonfrienda.com/new/img/4/1-4-053.webp,,,,,,,,,,,,,,4だん
1-4-054,ビークイン,1-4-054.webp,https://pokemonfrienda.com/new/img/4/1-4-054.webp,,,,,,,,,,,,,,4だん
1-4-055,ムウマ,1-4-055.webp,https://pokemonfrienda.com/new/img/4/1-4-055.webp,,,,,,,,,,,,,,4だん
1-4-056,ムウマージ,1-4-056.webp,https://pokemonfrienda.com/new/img/4/1-4-056.webp,,,,,,,,,,,,,,4だん
1-4-057,ヤミカラス,1-4-057.webp,https://pokemonfrienda.com/new/img/4/1-4-057.webp,,,,,,,,,,,,,,4だん
1-4-058,ドンカラス,1-4-058.webp,https://pokemonfrienda.com/new/img/4/1-4-058.webp,,,,,,,,,,,,,,4だん
1-4-059,ウソハチ,1-4-059.webp,https://pokemonfrienda.com/new/img/4/1-4-059.webp,,,,,,,,,,,,,,4だん
1-4-060,ウソッキー,1-4-060.webp,https://pokemonfrienda.com/new/img/4/1-4-060.webp,,,,,,,,,,,,,,4だん
1-4-061,カチコール,1-4-061.webp,https://pokemonfrienda.com/new/img/4/1-4-061.webp,,,,,,,,,,,,,,4だん
1-4-062,クレベース,1-4-062.webp,https://pokemonfrienda.com/new/img/4/1-4-062.webp,,,,,,,,,,,,,,4だん
1-4-063,クスネ,1-4-063.webp,https://pokemonfrienda.com/new/img/4/1-4-063.webp,,,,,,,,,,,,,,4だん
1-4-064,フォクスライ,1-4-064.webp,https://pokemonfrienda.com/new/img/4/1-4-064.webp,,,,,,,,,,,,,,4だん
1-4-065,ユキハミ,1-4-065.webp,https://pokemonfrienda.com/new/img/4/1-4-065.webp,,,,,,,,,,,,,,4だん
1-4-066,モスノウ,1-4-066.webp,https://pokemonfrienda.com/new/img/4/1-4-066.webp,,,,,,,,,,,,,,4だん
1-4-067,イーブイ,1-4-067.webp,https://pokemonfrienda.com/new/img/4/1-4-067.webp,,,,,,,,,,,,,,4だん
1-4-068,クチート,1-4-068.webp,https://pokemonfrienda.com/new/img/4/1-4-068.webp,,,,,,,,,,,,,,4だん
1-4-069,デデンネ,1-4-069.webp,https://pokemonfrienda.com/new/img/4/1-4-069.webp,,,,,,,,,,,,,,4だん
1-4-070,ダダリン,1-4-070.webp,https://pokemonfrienda.com/new/img/4/1-4-070.webp,,,,,,,,,,,,,,4だん
1-3-026,ナエトル,1-3-026.webp,https://pokemonfrienda.com/new/img/3/1-3-026.webp,,,,,,,,,,,,,,3だん
1-3-027,ハヤシガメ,1-3-027.webp,https://pokemonfrienda.com/new/img/3/1-3-027.webp,,,,,,,,,,,,,,3だん
1-3-028,ドダイトス,1-3-028.webp,https://pokemonfrienda.com/new/img/3/1-3-028.webp,,,,,,,,,,,,,,3だん
1-3-029,ヒコザル,1-3-029.webp,https://pokemonfrienda.com/new/img/3/1-3-029.webp,,,,,,,,,,,,,,3だん
1-3-030,モウカザル,1-3-030.webp,https://pokemonfrienda.com/new/img/3/1-3-030.webp,,,,,,,,,,,,,,3だん
1-3-031,ゴウカザル,1-3-031.webp,https://pokemonfrienda.com/new/img/3/1-3-031.webp,,,,,,,,,,,,,,3だん
1-3-032,ポッチャマ,1-3-032.webp,https://pokemonfrienda.com/new/img/3/1-3-032.webp,,,,,,,,,,,,,,3だん
1-3-033,ポッタイシ,1-3-033.webp,https://pokemonfrienda.com/new/img/3/1-3-033.webp,,,,,,,,,,,,,,3だん
1-3-034,エンペルト,1-3-034.webp,https://pokemonfrienda.com/new/img/3/1-3-034.webp,,,,,,,,,,,,,,3だん
1-3-035,グルトン,1-3-035.webp,https://pokemonfrienda.com/new/img/3/1-3-035.webp,,,,,,,,,,,,,,3だん
1-3-036,パフュートン,1-3-036.webp,https://pokemonfrienda.com/new/img/3/1-3-036.webp,,,,,,,,,,,,,,3だん
1-3-037,マメバッタ,1-3-037.webp,https://pokemonfrienda.com/new/img/3/1-3-037.webp,,,,,,,,,,,,,,3だん
1-3-038,エクスレッグ,1-3-038.webp,https://pokemonfrienda.com/new/img/3/1-3-038.webp,,,,,,,,,,,,,,3だん
1-3-039,シルシュルー,1-3-039.webp,https://pokemonfrienda.com/new/img/3/1-3-039.webp,,,,,,,,,,,,,,3だん
1-3-040,タギングル,1-3-040.webp,https://pokemonfrienda.com/new/img/3/1-3-040.webp,,,,,,,,,,,,,,3だん
